STATE,CD_MUN,NM_MUN,VOTES_INCUMBENT,VOTES_CHALLENGER,QT_ABST,QT_APT,QT_ATTEND,QT_BLANK,QT_NULL
MG,40096,AÇUCENA,3941,1353,3069,8719,5650,124,232
MG,40100,CATUJI,3320,1106,1675,6339,4664,50,188
MG,40118,ÁGUA BOA,5247,1575,4526,11822,7296,86,388
MG,40126,DIVISA ALEGRE,1763,1198,1314,4416,3102,29,112
MG,40134,ÁGUA COMPRIDA,782,732,457,2055,1598,32,52
MG,40142,DIVISÓPOLIS,2702,1353,1024,5294,4270,48,167
MG,40150,AGUANIL,1854,693,735,3451,2716,65,104
MG,40169,DURANDÉ,2700,1534,1392,5819,4427,59,134
MG,40177,ÁGUAS FORMOSAS,6197,3002,4640,14352,9712,127,386
MG,40185,ENTRE FOLHAS,2400,1235,1215,5062,3847,82,130
MG,40193,ÁGUAS VERMELHAS,3798,1981,3694,9839,6145,82,284
MG,40207,FERVEDOURO,4066,1696,1820,7908,6088,123,203
MG,40215,AIMORÉS,7223,6229,3302,17473,14171,242,477
MG,40223,FRANCISCÓPOLIS,2093,537,1694,4513,2819,39,150
MG,40231,AIURUOCA,1801,1698,1252,5053,3801,81,221
MG,40240,ICARAÍ DE MINAS,3824,926,1551,6471,4920,28,142
MG,40258,ALAGOA,669,980,471,2227,1756,34,73
MG,40266,IPABA,6912,2077,2778,12135,9357,169,199
MG,40274,ALBERTINA,679,1006,384,2134,1750,19,46
MG,40282,JAÍBA,11721,3558,5435,21376,15941,139,523
MG,40290,ALÉM PARAÍBA,13815,6919,6467,28467,22000,471,795
MG,40304,JAMPRUCA,2050,616,883,3733,2850,54,130
MG,40312,ALFENAS,18473,22827,10903,54369,43466,902,1264
MG,40320,JUATUBA,7678,3597,2794,15071,12277,414,588
MG,40339,ALMENARA,14070,4209,9339,28681,19342,262,801
MG,40347,LAGOA GRANDE,3023,1781,1341,6297,4956,71,81
MG,40355,ALPERCATA,2770,1461,1379,5872,4493,96,166
MG,40363,LIMEIRA DO OESTE,2889,1027,662,4689,4027,31,80
MG,40371,ALPINÓPOLIS,7347,3548,2818,14276,11458,239,324
MG,40380,LONTRA,3811,811,2449,7296,4847,52,173
MG,40398,ALTEROSA,4028,4506,1884,10773,8889,158,197
MG,40401,MAMONAS,2648,1216,887,4955,4068,44,160
MG,40410,ALTO RIO DOCE,4033,2903,2583,9964,7381,149,296
MG,40428,MATA VERDE,2810,1592,1939,6610,4671,35,234
MG,40436,ALVARENGA,1755,1177,637,3706,3069,46,91
MG,40444,MATIAS CARDOSO,2963,1189,1364,5731,4367,36,179
MG,40452,ALVINÓPOLIS,6862,2195,3151,13035,9884,228,599
MG,40460,MONTEZUMA,2342,1024,1632,5251,3619,46,207
MG,40479,ALVORADA DE MINAS,1731,315,1237,3433,2196,41,109
MG,40487,NAQUE,2388,930,1276,4763,3487,77,92
MG,40495,AMPARO DO SERRA,2264,849,1000,4293,3293,53,127
MG,40509,NOVO ORIENTE DE MINAS,3644,1094,3352,8605,5253,92,423
MG,40517,ANDRADAS,8009,13259,4183,26881,22698,525,905
MG,40525,PALMÓPOLIS,2654,816,2451,6160,3709,39,200
MG,40533,CACHOEIRA DE PAJEÚ,2944,1506,1608,6309,4701,53,198
MG,40541,PEDRAS DE MARIA DA CRUZ,4068,610,2604,7497,4893,35,180
MG,40550,ANDRELÂNDIA,3371,3522,2179,9618,7439,191,355
MG,40568,PERIQUITO,2284,1765,1646,5887,4241,54,138
MG,40576,ANTÔNIO CARLOS,4830,1973,1719,9017,7298,191,304
MG,40584,PONTO DOS VOLANTES,3704,1512,2347,7939,5592,66,310
MG,40592,ANTÔNIO DIAS,3533,2388,2121,8426,6305,100,284
MG,40606,RIACHINHO,2786,714,1561,5218,3657,36,121
MG,40614,ANTÔNIO PRADO DE MINAS,727,538,302,1617,1315,22,28
MG,40622,ROSÁRIO DA LIMEIRA,2424,1269,914,4788,3874,74,107
MG,40630,ARAÇAÍ,799,860,743,2519,1776,36,81
MG,40649,SANTA BÁRBARA DO LESTE,2963,2043,1507,6823,5316,123,187
MG,40657,ARACITABA,934,432,401,1906,1505,65,74
MG,40665,SANTA RITA DE MINAS,2250,1579,1106,5139,4033,77,127
MG,40673,ARAÇUAÍ,10804,6689,9588,27865,18277,202,582
MG,40681,SANTANA DO PARAÍSO,6892,3894,2986,14404,11418,303,329
MG,40690,ARAGUARI,34878,28108,16249,83308,67059,1451,2622
MG,40703,SÃO JOÃO DA LAGOA,2002,799,1269,4189,2920,33,86
MG,40711,ARANTINA,1426,411,642,2644,2002,55,110
MG,40720,SÃO JOÃO DO MANHUAÇU,3627,1957,1336,7140,5804,79,141
MG,40738,ARAPONGA,3610,690,1654,6227,4573,69,204
MG,40746,SÃO JOÃO DO MANTENINHA,2262,1254,890,4536,3646,51,79
MG,40754,ARAPUÁ,705,1336,507,2680,2173,59,73
MG,40762,SÃO JOÃO DO PACUÍ,1956,366,839,3346,2507,32,153
MG,40770,ARAÚJOS,1554,2999,956,5713,4757,105,99
MG,40789,SÃO JOSÉ DA LAPA,7606,4046,2617,15245,12628,447,529
MG,40797,ARAXÁ,26279,26409,12675,68705,56030,1174,2168
MG,40800,SARZEDO,7700,4077,2282,15194,12912,556,579
MG,40819,ARCEBURGO,2032,3239,914,6538,5624,111,242
MG,40827,SEM PEIXE,1354,619,1141,3249,2108,43,92
MG,40835,ARCOS,12847,9035,4387,28074,23687,838,967
MG,40843,SENADOR AMARAL,2453,1136,643,4364,3721,49,83
MG,40851,AREADO,2802,5796,2010,11049,9039,192,249
MG,40860,UBAPORANGA,3649,2870,2504,9319,6815,102,194
MG,40878,ARGIRITA,1450,642,505,2707,2202,39,71
MG,40886,URUCUIA,3238,930,2010,6345,4335,47,120
MG,40894,ARINOS,5927,2658,4464,13449,8985,113,287
MG,40908,VARGEM ALEGRE,2675,1275,1877,6052,4175,72,153
MG,40916,ASTOLFO DUTRA,5607,2667,1726,10395,8669,169,226
MG,40924,JOSENÓPOLIS,1873,277,1220,3499,2279,8,121
MG,40932,ATALÉIA,5740,1431,4314,11921,7607,112,324
MG,40940,JUVENÍLIA,2308,973,1755,5157,3402,29,92
MG,40959,AUGUSTO DE LIMA,1973,859,1293,4281,2988,51,105
MG,40967,LEME DO PRADO,1753,641,1343,3828,2485,24,67
MG,40975,BAEPENDI,5657,5933,2842,15118,12276,252,434
MG,40983,LUISBURGO,1705,2146,936,4939,4003,58,94
MG,40991,BALDIM,3441,1254,1255,6250,4995,137,163
MG,41009,LUISLÂNDIA,2975,436,1820,5354,3534,27,96
MG,41017,BAMBUÍ,7910,5341,4274,18281,14007,263,493
MG,41025,MÁRIO CAMPOS,4105,2585,1656,8924,7268,258,320
MG,41033,BANDEIRA,1940,593,1277,3993,2716,33,150
MG,41041,MARTINS SOARES,2736,1519,1178,5624,4446,70,121
MG,41050,BANDEIRA DO SUL,1967,1750,820,4722,3902,81,104
MG,41068,MIRAVÂNIA,1848,455,1306,3694,2388,12,73
MG,41076,BARÃO DE COCAIS,10329,5377,3988,21081,17093,568,819
MG,41084,MONTE FORMOSO,1579,713,1300,3713,2413,17,104
MG,41092,BARÃO DE MONTE ALTO,2136,1621,722,4655,3933,60,116
MG,41106,NATALÂNDIA,1573,376,738,2746,2008,27,32
MG,41114,BARBACENA,47108,22956,16264,92794,76530,2079,4387
MG,41122,NINHEIRA,3121,1347,2571,7363,4792,52,272
MG,41130,BARRA LONGA,2294,1408,1537,5447,3910,64,144
MG,41149,NOVA BELÉM,1512,777,1020,3432,2412,30,93
MG,41157,TRÊS MARIAS,8595,6594,5008,21184,16176,439,548
MG,41165,NOVA PORTEIRINHA,3496,1037,1315,6073,4758,80,145
MG,41173,BARROSO,7852,4235,2867,16107,13240,521,632
MG,41181,NOVORIZONTE,1987,906,819,3913,3094,57,144
MG,41190,BELA VISTA DE MINAS,4153,1409,1100,7055,5955,168,225
MG,41203,OLHOS D'ÁGUA,2682,425,1397,4633,3236,33,96
MG,41211,BELMIRO BRAGA,1504,685,472,2796,2324,37,98
MG,41220,ORATÓRIOS,2248,661,987,4036,3049,61,79
MG,41238,BELO HORIZONTE,651989,662232,358058,1828692,1470634,51846,104567
MG,41246,ORIZÂNIA,2895,1301,1417,5767,4350,45,109
MG,41254,BELO ORIENTE,8847,3695,4139,17465,13326,399,385
MG,41262,PADRE CARVALHO,2381,488,1459,4473,3014,24,121
MG,41270,BELO VALE,3181,2174,1496,7264,5768,199,214
MG,41289,PAI PEDRO,2519,538,889,4141,3252,31,164
MG,41297,BERILO,4476,1189,3680,9662,5982,77,240
MG,41300,PATIS,2268,582,1043,4003,2960,20,90
MG,41319,BERTÓPOLIS,1739,645,888,3417,2529,21,124
MG,41327,PEDRA BONITA,2362,1567,1011,5124,4113,40,144
MG,41335,BETIM,119740,64704,38989,240927,201938,7226,10268
MG,41343,PIEDADE DE CARATINGA,2546,1662,1044,5424,4380,54,118
MG,41351,BIAS FORTES,1742,728,949,3610,2661,54,137
MG,41360,PINGO D'ÁGUA,2014,574,831,3529,2698,27,83
MG,41378,BICAS,4849,3213,2440,11172,8732,168,502
MG,41386,PINTÓPOLIS,2879,679,2283,5988,3705,50,97
MG,41394,BIQUINHAS,980,821,529,2434,1905,31,73
MG,41408,PONTO CHIQUE,1631,595,1241,3570,2329,15,88
MG,41416,BOA ESPERANÇA,11229,10775,6788,29869,23081,467,610
MG,41424,REDUTO,2054,1594,1154,4976,3822,60,114
MG,41432,BOCAINA DE MINAS,1640,1542,910,4283,3373,54,137
MG,41440,SANTA BÁRBARA DO MONTE VERDE,1457,697,663,2953,2290,35,101
MG,41459,BOCAIÚVA,18665,4903,8952,33770,24818,437,813
MG,41467,SANTA CRUZ DE MINAS,2375,2445,827,6023,5196,158,218
MG,41475,BOM DESPACHO,11612,14906,6701,34939,28238,753,967
MG,41483,SANTA CRUZ DE SALINAS,2353,357,1312,4193,2881,29,142
MG,41491,BOM JARDIM DE MINAS,2612,1412,1175,5464,4289,81,184
MG,41505,SANTA HELENA DE MINAS,1971,1040,1096,4257,3161,25,125
MG,41513,BOM JESUS DA PENHA,1302,1074,560,3055,2495,49,70
MG,41521,SANTO ANTÔNIO DO RETIRO,3034,596,1565,5528,3963,53,280
MG,41530,BOM JESUS DO AMPARO,2374,1092,988,4708,3720,86,168
MG,41548,SÃO DOMINGOS DAS DORES,2625,1206,1000,4956,3956,47,78
MG,41556,BOM JESUS DO GALHO,5093,3086,1891,10540,8649,134,336
MG,41564,SÃO FÉLIX DE MINAS,1235,809,819,2979,2160,37,79
MG,41572,BOM REPOUSO,3850,2531,1117,7799,6682,118,183
MG,41580,SÃO GERALDO DO BAIXIO,1308,680,492,2574,2082,42,52
MG,41599,BOM SUCESSO,4741,5878,3312,14619,11307,284,404
MG,41602,SÃO JOÃO DAS MISSÕES,4127,874,1969,7339,5370,48,321
MG,41610,BONFIM,2911,1730,1027,6177,5150,230,279
MG,41629,SÃO JOAQUIM DE BICAS,8863,2889,3356,15913,12557,333,472
MG,41637,BONFINÓPOLIS DE MINAS,2150,1134,1689,5146,3457,71,102
MG,41645,SÃO JOSÉ DA BARRA,2739,1393,1410,5742,4332,75,125
MG,41653,BORDA DA MATA,4620,5138,2300,12627,10327,199,370
MG,41661,ALTO CAPARAÓ,893,1935,409,3381,2972,50,94
MG,41670,BOTELHOS,5122,4219,2668,12512,9844,210,293
MG,41688,ANGELÂNDIA,2282,1464,2286,6274,3988,55,187
MG,41696,BOTUMIRIM,2521,687,1761,5135,3374,35,131
MG,41700,ARICANDUVA,1879,833,1288,4181,2893,39,142
MG,41718,BRASÍLIA DE MINAS,13550,3125,7790,25365,17575,277,623
MG,41726,BERIZAL,1677,903,604,3310,2706,29,97
MG,41734,BRÁS PIRES,1767,884,1003,3793,2790,47,92
MG,41742,BONITO DE MINAS,3504,478,2241,6468,4227,22,223
MG,41750,BRAÚNAS,1915,825,735,3702,2967,75,152
MG,41769,BUGRE,1635,1158,882,3797,2915,41,81
MG,41777,BRAZÓPOLIS,3695,5754,2656,12547,9891,172,270
MG,41785,CABECEIRA GRANDE,2249,1319,1385,5088,3703,38,97
MG,41793,BRUMADINHO,10491,6982,3673,22704,19031,592,966
MG,41807,CAMPO AZUL,1775,372,1064,3304,2240,17,76
MG,41815,BUENO BRANDÃO,2526,3941,1659,8582,6923,168,288
MG,41823,CANTAGALO,1391,786,654,3010,2356,63,116
MG,41831,BUENÓPOLIS,3036,1622,3326,8315,4989,121,210
MG,41840,CATAS ALTAS,1810,1234,707,3999,3292,119,129
MG,41858,BURITIS,6001,5248,4710,16486,11776,188,339
MG,41866,CATUTI,2336,560,1077,4167,3090,42,152
MG,41874,BURITIZEIRO,9056,3820,5852,19476,13624,259,489
MG,41882,CHAPADA GAÚCHA,3403,1001,2040,6694,4654,41,209
MG,41890,CABO VERDE,4133,3191,2096,9773,7677,132,221
MG,41904,CÔNEGO MARINHO,3028,553,1213,4970,3757,24,152
MG,41912,CACHOEIRA DA PRATA,1388,1124,456,3179,2723,101,110
MG,41920,CONFINS,2398,1452,589,4736,4147,131,166
MG,41939,CACHOEIRA DE MINAS,2582,4212,1464,8627,7163,134,235
MG,41947,CÓRREGO FUNDO,2350,1413,563,4629,4066,144,159
MG,41955,CACHOEIRA DOURADA,1194,488,852,2585,1733,17,34
MG,41963,CRISÓLITA,2120,717,1126,4134,3008,35,136
MG,41971,CAETANÓPOLIS,3251,2303,1365,7364,5999,175,270
MG,41980,CUPARAQUE,1359,1407,922,3779,2857,25,66
MG,41998,CAETÉ,14357,9042,6022,31420,25398,711,1288
MG,42005,CURRAL DE DENTRO,2278,1546,1659,5687,4028,24,180
MG,42013,CAIANA,1691,1033,505,3356,2851,44,83
MG,42021,DELTA,2519,815,910,4412,3502,68,100
MG,42030,CAJURI,2121,794,686,3792,3106,74,117
MG,42048,DOM BOSCO,1499,763,706,3048,2342,27,53
MG,42056,CALDAS,3559,4575,1674,10249,8575,141,300
MG,42064,FREI LAGONEGRO,1543,488,742,2866,2124,21,72
MG,42072,CAMACHO,1366,1028,640,3184,2544,66,84
MG,42080,FRUTA DE LEITE,2562,381,1870,5008,3138,21,174
MG,42099,CAMANDUCAIA,6278,5755,2963,15639,12676,237,406
MG,42102,GAMELEIRAS,1937,827,967,3881,2914,18,132
MG,42110,CAMBUÍ,6720,8244,3700,19687,15987,347,676
MG,42129,GLAUCILÂNDIA,1771,519,673,3052,2379,28,61
MG,42137,CAMBUQUIRA,2428,4961,2011,9770,7759,111,259
MG,42145,GOIABEIRA,1153,794,469,2504,2035,21,67
MG,42153,CAMPANÁRIO,1630,514,779,3036,2257,34,79
MG,42161,GOIANÁ,1544,906,734,3374,2640,58,132
MG,42170,CAMPANHA,2747,6045,2322,11565,9243,171,280
MG,42188,GUARACIAMA,3331,417,1269,5177,3908,54,106
MG,42196,CAMPESTRE,3961,8258,2978,15873,12895,309,367
MG,42200,IBIRACATU,2553,888,1803,5447,3644,24,179
MG,42218,CAMPINA VERDE,6147,5034,2770,14442,11672,181,310
MG,42226,IMBÉ DE MINAS,2436,1106,1459,5136,3677,35,100
MG,42234,CAMPO BELO,17646,11136,7993,38702,30709,840,1087
MG,42242,INDAIABIRA,2425,1167,1790,5621,3831,29,210
MG,42250,CAMPO DO MEIO,4215,2667,2278,9577,7299,222,195
MG,42269,JAPONVAR,3959,673,2503,7370,4867,52,183
MG,42277,CAMPO FLORIDO,1787,1444,679,4015,3336,41,64
MG,42285,JENIPAPO DE MINAS,2249,758,2218,5382,3164,41,116
MG,42293,CAMPOS ALTOS,3476,3784,2524,10150,7626,161,205
MG,42307,JOSÉ GONÇALVES DE MINAS,1431,874,1103,3558,2455,39,111
MG,42315,CAMPOS GERAIS,6835,7857,4661,20180,15519,353,474
MG,42323,JOSÉ RAYDAN,1909,449,1174,3652,2478,20,100
MG,42331,CANAÃ,2327,701,532,3756,3224,57,139
MG,42340,SÃO SEBASTIÃO DA VARGEM ALEGRE,1250,733,496,2599,2103,42,78
MG,42358,CANÁPOLIS,4203,2586,2077,9126,7049,93,167
MG,42366,SÃO SEBASTIÃO DO ANTA,1970,1152,1318,4550,3232,39,71
MG,42374,CANA VERDE,2149,1385,566,4303,3737,96,107
MG,42382,SERRANÓPOLIS DE MINAS,1983,683,751,3572,2821,28,127
MG,42390,CANDEIAS,5036,3940,2199,11771,9572,242,354
MG,42404,SETUBINHA,3390,834,3093,7710,4617,55,338
MG,42412,CAPARAÓ,1219,1726,912,3995,3083,52,86
MG,42420,TAPARUBA,1194,991,868,3147,2279,31,63
MG,42439,CAPELA NOVA,1716,1273,658,3910,3252,140,123
MG,42447,UNIÃO DE MINAS,1751,806,1124,3736,2612,17,38
MG,42455,CAPELINHA,9240,6143,7115,23537,16422,314,725
MG,42463,URUANA DE MINAS,1533,519,837,2979,2142,27,63
MG,42471,CAPETINGA,2099,2193,1511,5994,4483,69,122
MG,42480,VARGEM GRANDE DO RIO PARDO,1632,950,773,3484,2711,20,109
MG,42498,CAPIM BRANCO,2923,2404,1129,6777,5648,147,174
MG,42501,VARJÃO DE MINAS,1575,1825,880,4432,3552,65,87
MG,42510,CAPINÓPOLIS,5420,3246,1778,10723,8945,112,167
MG,42528,VERDELÂNDIA,3309,755,1699,5965,4266,34,168
MG,42536,CAPITÃO ENÉAS,5790,1910,3354,11470,8116,109,307
MG,42544,VEREDINHA,2383,743,1310,4604,3294,31,137
MG,42552,CAPITÓLIO,3044,2012,1386,6729,5343,111,176
MG,42560,VERMELHO NOVO,1769,1508,820,4267,3447,76,94
MG,42579,CAPUTIRA,3110,2246,1725,7378,5653,141,156
MG,42587,TOCOS DO MOJI,1643,1269,339,3368,3029,46,71
MG,42595,CARAÍ,7137,1249,5334,14333,8999,100,513
MG,42617,CARANAÍBA,1219,992,458,2873,2415,94,110
MG,42633,CARANDAÍ,8606,5577,2591,18256,15665,741,741
MG,42650,CARANGOLA,10513,7224,5824,24598,18774,370,667
MG,42676,CARATINGA,22053,20828,14025,59869,45844,1120,1843
MG,42692,CARBONITA,3023,2010,2224,7486,5262,49,180
MG,42714,CAREAÇU,1867,1740,989,4722,3733,40,86
MG,42730,CARLOS CHAGAS,6100,4232,6034,16964,10930,207,391
MG,42757,CARMÉSIA,1045,395,580,2110,1530,20,70
MG,42773,CARMO DA CACHOEIRA,3849,2880,2104,9300,7196,177,290
MG,42790,CARMO DA MATA,4104,2963,1301,8812,7511,171,273
MG,42811,CARMO DE MINAS,2796,4254,1718,9223,7505,153,302
MG,42838,CARMO DO CAJURU,6602,5674,2411,15548,13137,395,466
MG,42854,CARMO DO PARANAÍBA,6857,8486,5228,21639,16411,508,560
MG,42870,CARMO DO RIO CLARO,6572,4912,3102,15161,12059,233,342
MG,42897,CARMÓPOLIS DE MINAS,5546,3839,1927,11981,10054,263,406
MG,42919,CARRANCAS,1234,1169,456,2989,2533,36,94
MG,42935,CARVALHÓPOLIS,1118,1132,511,2872,2361,34,77
MG,42951,CARVALHOS,1458,1350,840,3896,3056,87,161
MG,42978,CASA GRANDE,885,731,404,2213,1809,87,106
MG,42994,CASCALHO RICO,1096,926,558,2674,2116,31,63
MG,43010,CÁSSIA,5048,5137,2967,13771,10804,212,407
MG,43036,CONCEIÇÃO DA BARRA DE MINAS,1325,1344,399,3205,2806,54,83
MG,43052,CATAGUASES,28407,11052,10147,52518,42371,1043,1869
MG,43079,CATAS ALTAS DA NORUEGA,1619,635,725,3113,2388,48,86
MG,43095,CAXAMBU,5924,6978,4125,17880,13755,324,529
MG,43117,CEDRO DO ABAETÉ,269,573,415,1312,897,27,28
MG,43133,CENTRAL DE MINAS,2066,2094,1222,5573,4351,64,127
MG,43150,CENTRALINA,3559,1625,1079,6510,5431,93,154
MG,43176,CHÁCARA,1275,608,377,2388,2011,35,93
MG,43192,CHALÉ,1866,1490,707,4249,3542,78,108
MG,43214,CHAPADA DO NORTE,4785,869,3970,10004,6034,83,297
MG,43230,CHIADOR,1362,762,486,2738,2252,33,95
MG,43257,CIPOTÂNEA,2325,958,1788,5334,3546,119,144
MG,43273,CLARAVAL,1294,2027,706,4117,3411,29,61
MG,43290,CLARO DOS POÇÕES,3548,1318,2071,7217,5146,95,185
MG,43311,CLÁUDIO,7184,7802,2610,18498,15888,462,440
MG,43338,COIMBRA,2817,1892,1054,6095,5041,130,202
MG,43354,COLUNA,3045,1131,2383,6840,4457,54,227
MG,43370,COMENDADOR GOMES,814,973,592,2418,1826,17,22
MG,43397,COMERCINHO,3368,1022,2257,6935,4678,56,232
MG,43419,CONCEIÇÃO DA APARECIDA,3101,2559,1870,7819,5949,141,148
MG,43435,CONCEIÇÃO DAS PEDRAS,956,940,439,2448,2009,50,63
MG,43451,CONCEIÇÃO DAS ALAGOAS,7970,4128,3918,16484,12566,174,294
MG,43478,CONCEIÇÃO DE IPANEMA,1860,1072,521,3574,3053,32,89
MG,43494,CONCEIÇÃO DO MATO DENTRO,6517,2127,5031,14386,9355,208,503
MG,43516,CONCEIÇÃO DO PARÁ,1807,1550,778,4368,3590,106,127
MG,43532,CONCEIÇÃO DO RIO VERDE,2560,4591,2188,9722,7534,170,213
MG,43559,CONCEIÇÃO DOS OUROS,2632,3644,1345,7972,6627,143,208
MG,43575,CONGONHAL,2210,3726,953,7129,6176,104,136
MG,43591,CONGONHAS,16009,12189,5014,36261,31247,1142,1907
MG,43613,CONGONHAS DO NORTE,1911,366,1321,3824,2503,43,183
MG,43630,CONQUISTA,1820,2022,562,4612,4050,74,134
MG,43656,CONSELHEIRO LAFAIETE,44384,22247,12251,85425,73174,2413,4130
MG,43672,CONSELHEIRO PENA,6035,5492,4262,16401,12139,205,407
MG,43699,CONSOLAÇÃO,552,671,297,1592,1295,26,46
MG,43710,CONTAGEM,197480,111855,74556,418498,343942,12240,22367
MG,43737,COQUEIRAL,2190,3162,1821,7457,5636,104,180
MG,43753,CORAÇÃO DE JESUS,11470,2291,6584,20986,14402,194,447
MG,43770,CORDISBURGO,3137,1657,1802,6868,5066,94,178
MG,43796,CORDISLÂNDIA,1104,1046,848,3077,2229,34,45
MG,43818,CORINTO,9808,3213,5831,19485,13654,216,417
MG,43834,COROACI,3492,2117,2827,8804,5977,109,259
MG,43850,COROMANDEL,8494,7664,5035,22131,17096,359,579
MG,43877,CORONEL FABRICIANO,34724,21773,16480,76678,60198,1608,2093
MG,43893,CORONEL MURTA,3352,1354,1718,6652,4934,68,160
MG,43915,CORONEL PACHECO,1311,516,256,2243,1987,55,105
MG,43931,CORONEL XAVIER CHAVES,1152,943,430,2680,2250,66,89
MG,43958,CÓRREGO DANTA,1049,1034,771,2956,2185,29,73
MG,43974,CÓRREGO DO BOM JESUS,1241,1385,447,3213,2766,41,99
MG,43990,CÓRREGO NOVO,1587,544,1122,3349,2227,31,65
MG,44016,COUTO DE MAGALHÃES DE MINAS,1901,484,1104,3649,2545,48,112
MG,44032,CRISTAIS,4003,2009,1539,7994,6455,151,292
MG,44059,CRISTÁLIA,2306,568,1339,4349,3010,36,100
MG,44075,CRISTIANO OTONI,1718,1424,571,4059,3488,157,189
MG,44091,CRISTINA,2110,3688,1811,7983,6172,105,269
MG,44113,CRUCILÂNDIA,1769,1553,844,4398,3554,102,130
MG,44130,CRUZEIRO DA FORTALEZA,1364,1201,832,3525,2693,52,76
MG,44156,CRUZÍLIA,4401,4496,2275,11609,9334,170,267
MG,44172,CURVELO,24263,16587,7099,50454,43355,1049,1456
MG,44199,DATAS,2429,561,1311,4488,3177,73,114
MG,44210,DELFIM MOREIRA,1908,3004,1313,6477,5164,80,172
MG,44237,DELFINÓPOLIS,2267,1833,1307,5633,4326,88,138
MG,44253,DESCOBERTO,1480,1885,647,4220,3573,65,143
MG,44270,DESTERRO DE ENTRE RIOS,1953,2244,721,5323,4602,225,180
MG,44296,DESTERRO DO MELO,1286,976,391,2810,2419,58,99
MG,44318,DIAMANTINA,16084,6985,9784,34405,24621,535,1017
MG,44334,DIOGO DE VASCONCELOS,1919,458,700,3232,2532,31,124
MG,44350,DIONÍSIO,3244,1468,2431,7462,5031,118,201
MG,44377,DIVINÉSIA,1747,816,496,3180,2684,38,83
MG,44393,DIVINO,6760,3519,3578,14321,10743,164,300
MG,44415,DIVINO DAS LARANJEIRAS,1557,1235,952,3920,2968,55,121
MG,44431,DIVINOLÂNDIA DE MINAS,2484,1218,1697,5622,3925,74,149
MG,44458,DIVINÓPOLIS,77205,43769,23070,154378,131308,3982,6352
MG,44474,DIVISA NOVA,1687,1788,917,4565,3648,65,108
MG,44490,DOM CAVATI,1868,1671,836,4535,3699,53,107
MG,44512,DOM JOAQUIM,1795,516,1099,3568,2469,44,114
MG,44539,DOM SILVÉRIO,1862,1329,673,4150,3477,95,191
MG,44555,DOM VIÇOSO,935,1125,356,2521,2165,44,61
MG,44571,DONA EUSÉBIA,2841,1024,650,4678,4028,61,102
MG,44598,DORES DE CAMPOS,2385,3087,840,7070,6230,365,393
MG,44610,DORES DE GUANHÃES,2440,589,1418,4647,3229,59,141
MG,44636,DORES DO INDAIÁ,3635,4573,2589,11189,8600,145,247
MG,44652,DORES DO TURVO,1953,1086,1197,4396,3199,50,110
MG,44679,DORESÓPOLIS,505,539,401,1511,1110,29,37
MG,44695,DOURADOQUARA,897,497,247,1719,1472,40,38
MG,44717,ELÓI MENDES,5762,8660,2960,18138,15178,290,466
MG,44733,ENGENHEIRO CALDAS,2946,2276,1645,7170,5525,123,180
MG,44750,ENGENHEIRO NAVARRO,3148,782,1383,5562,4179,82,167
MG,44776,ENTRE RIOS DE MINAS,4994,3583,1331,10573,9242,278,387
MG,44792,ERVÁLIA,7551,3578,2596,14665,12069,390,550
MG,44814,ESMERALDAS,18523,8069,7298,35716,28418,775,1051
MG,44830,ESPERA FELIZ,6442,4977,2270,14337,12067,259,389
MG,44857,ESPINOSA,10255,4878,9310,25239,15929,200,596
MG,44873,ESPÍRITO SANTO DO DOURADO,1539,1650,418,3800,3382,51,142
MG,44890,ESTIVA,2983,3581,1373,8353,6980,170,246
MG,44911,ESTRELA DALVA,1181,500,568,2348,1780,31,68
MG,44938,ESTRELA DO INDAIÁ,895,1209,734,2958,2224,37,83
MG,44954,ESTRELA DO SUL,2795,1342,1173,5524,4351,103,111
MG,44970,EUGENÓPOLIS,3851,2383,1569,8115,6546,122,190
MG,44997,EWBANK DA CÂMARA,2009,634,661,3473,2812,66,103
MG,45012,EXTREMA,8236,8089,3762,20988,17226,378,523
MG,45039,FAMA,981,940,502,2522,2020,40,59
MG,45055,FARIA LEMOS,1436,852,721,3157,2436,38,110
MG,45071,FELÍCIO DOS SANTOS,1724,791,1846,4525,2679,51,113
MG,45098,SÃO GONÇALO DO RIO PRETO,1341,525,859,2851,1992,44,82
MG,45110,FELISBURGO,1929,1161,1864,5137,3273,37,146
MG,45136,FELIXLÂNDIA,4862,3088,2781,11108,8327,156,221
MG,45152,FERNANDES TOURINHO,1139,824,450,2499,2049,26,60
MG,45179,FERROS,4208,1639,1839,8089,6250,104,299
MG,45195,FLORESTAL,2712,1332,1040,5433,4393,133,216
MG,45217,FORMIGA,18858,21027,9126,52132,43006,1253,1868
MG,45233,FORMOSO,2493,1208,1161,5012,3851,26,124
MG,45250,FORTALEZA DE MINAS,1182,1224,694,3290,2596,87,103
MG,45276,FORTUNA DE MINAS,1188,631,519,2443,1924,39,66
MG,45292,FRANCISCO BADARÓ,2920,1264,2978,7398,4420,60,176
MG,45314,FRANCISCO DUMONT,1759,855,1474,4248,2774,58,102
MG,45330,FRANCISCO SÁ,10930,2074,3856,17575,13719,154,561
MG,45357,FREI GASPAR,2492,617,1196,4517,3321,43,169
MG,45373,FREI INOCÊNCIO,3306,1353,1900,6805,4905,75,171
MG,45390,FRONTEIRA,4845,2696,2714,10597,7883,123,219
